0 1 -0
0.01 1 -1.63038e-40
0.02 1 -3.25432e-40
0.03 1 -4.86542e-40
0.04 1 -6.45732e-40
0.05 1 -8.02373e-40
0.06 1 -9.55848e-40
0.07 1 -1.10555e-39
0.08 1 -1.25089e-39
0.09 1 -1.39129e-39
0.1 1 -1.5262e-39
0.11 1 -1.65509e-39
0.12 1 -1.77745e-39
0.13 1 -1.89279e-39
0.14 1 -2.00066e-39
0.15 1 -2.10064e-39
0.16 1 -2.19233e-39
0.17 1 -2.27536e-39
0.18 1 -2.34941e-39
0.19 1 -2.4142e-39
0.2 1 -2.46945e-39
0.21 1 -2.51496e-39
0.22 1 -2.55054e-39
0.23 1 -2.57606e-39
0.24 1 -2.59141e-39
0.25 1 -2.59653e-39
0.26 1 -2.59141e-39
0.27 1 -2.57606e-39
0.28 1 -2.55054e-39
0.29 1 -2.51496e-39
0.3 1 -2.46945e-39
0.31 1 -2.4142e-39
0.32 1 -2.34941e-39
0.33 1 -2.27536e-39
0.34 1 -2.19233e-39
0.35 1 -2.10064e-39
0.36 1 -2.00066e-39
0.37 1 -1.89279e-39
0.38 1 -1.77745e-39
0.39 1 -1.65509e-39
0.4 1 -1.5262e-39
0.41 1 -1.39129e-39
0.42 1 -1.25089e-39
0.43 1 -1.10555e-39
0.44 1 -9.55848e-40
0.45 1 -8.02373e-40
0.46 1 -6.45732e-40
0.47 1 -4.86542e-40
0.48 1 -3.25432e-40
0.49 1 -1.63038e-40
0.5 1 -3.17984e-55
0.51 1 1.63038e-40
0.52 1 3.25432e-40
0.53 1 4.86542e-40
0.54 1 6.45732e-40
0.55 1 8.02373e-40
0.56 1 9.55848e-40
0.57 1 1.10555e-39
0.58 1 1.25089e-39
0.59 1 1.39129e-39
0.6 1 1.5262e-39
0.61 1 1.65509e-39
0.62 1 1.77745e-39
0.63 1 1.89279e-39
0.64 1 2.00066e-39
0.65 1 2.10064e-39
0.66 1 2.19233e-39
0.67 1 2.27536e-39
0.68 1 2.34941e-39
0.69 1 2.4142e-39
0.7 1 2.46945e-39
0.71 1 2.51496e-39
0.72 1 2.55054e-39
0.73 1 2.57606e-39
0.74 1 2.59141e-39
0.75 1 2.59653e-39
0.76 1 2.59141e-39
0.77 1 2.57606e-39
0.78 1 2.55054e-39
0.79 1 2.51496e-39
0.8 1 2.46945e-39
0.81 1 2.4142e-39
0.82 1 2.34941e-39
0.83 1 2.27536e-39
0.84 1 2.19233e-39
0.85 1 2.10064e-39
0.86 1 2.00066e-39
0.87 1 1.89279e-39
0.88 1 1.77745e-39
0.89 1 1.65509e-39
0.9 1 1.5262e-39
0.91 1 1.39129e-39
0.92 1 1.25089e-39
0.93 1 1.10555e-39
0.94 1 9.55848e-40
0.95 1 8.02373e-40
0.96 1 6.45732e-40
0.97 1 4.86542e-40
0.98 1 3.25432e-40
0.99 1 1.63038e-40
1 1 6.35967e-55
0 0.99 -0
0.01 0.99 -4.17966e-26
0.02 0.99 -8.34283e-26
0.03 0.99 -1.24731e-25
0.04 0.99 -1.65541e-25
0.05 0.99 -2.05698e-25
0.06 0.99 -2.45043e-25
0.07 0.99 -2.83421e-25
0.08 0.99 -3.2068e-25
0.09 0.99 -3.56674e-25
0.1 0.99 -3.9126e-25
0.11 0.99 -4.24302e-25
0.12 0.99 -4.5567e-25
0.13 0.99 -4.85239e-25
0.14 0.99 -5.12894e-25
0.15 0.99 -5.38524e-25
0.16 0.99 -5.62028e-25
0.17 0.99 -5.83315e-25
0.18 0.99 -6.023e-25
0.19 0.99 -6.18907e-25
0.2 0.99 -6.33073e-25
0.21 0.99 -6.44739e-25
0.22 0.99 -6.53861e-25
0.23 0.99 -6.60403e-25
