0 1 -0
0.01 1 -2.31187e-18
0.02 1 -4.61461e-18
0.03 1 -6.89914e-18
0.04 1 -9.15644e-18
0.05 1 -1.13776e-17
0.06 1 -1.35539e-17
0.07 1 -1.56766e-17
0.08 1 -1.77375e-17
0.09 1 -1.97284e-17
0.1 1 -2.16415e-17
0.11 1 -2.34691e-17
0.12 1 -2.52041e-17
0.13 1 -2.68397e-17
0.14 1 -2.83693e-17
0.15 1 -2.9787e-17
0.16 1 -3.10871e-17
0.17 1 -3.22645e-17
0.18 1 -3.33146e-17
0.19 1 -3.42332e-17
0.2 1 -3.50167e-17
0.21 1 -3.5662e-17
0.22 1 -3.61665e-17
0.23 1 -3.65284e-17
0.24 1 -3.6746e-17
0.25 1 -3.68187e-17
0.26 1 -3.6746e-17
0.27 1 -3.65284e-17
0.28 1 -3.61665e-17
0.29 1 -3.5662e-17
0.3 1 -3.50167e-17
0.31 1 -3.42332e-17
0.32 1 -3.33146e-17
0.33 1 -3.22645e-17
0.34 1 -3.10871e-17
0.35 1 -2.9787e-17
0.36 1 -2.83693e-17
0.37 1 -2.68397e-17
0.38 1 -2.52041e-17
0.39 1 -2.34691e-17
0.4 1 -2.16415e-17
0.41 1 -1.97284e-17
0.42 1 -1.77375e-17
0.43 1 -1.56766e-17
0.44 1 -1.35539e-17
0.45 1 -1.13776e-17
0.46 1 -9.15644e-18
0.47 1 -6.89914e-18
0.48 1 -4.61461e-18
0.49 1 -2.31187e-18
0.5 1 -4.50899e-33
0.51 1 2.31187e-18
0.52 1 4.61461e-18
0.53 1 6.89914e-18
0.54 1 9.15644e-18
0.55 1 1.13776e-17
0.56 1 1.35539e-17
0.57 1 1.56766e-17
0.58 1 1.77375e-17
0.59 1 1.97284e-17
0.6 1 2.16415e-17
0.61 1 2.34691e-17
0.62 1 2.52041e-17
0.63 1 2.68397e-17
0.64 1 2.83693e-17
0.65 1 2.9787e-17
0.66 1 3.10871e-17
0.67 1 3.22645e-17
0.68 1 3.33146e-17
0.69 1 3.42332e-17
0.7 1 3.50167e-17
0.71 1 3.5662e-17
0.72 1 3.61665e-17
0.73 1 3.65284e-17
0.74 1 3.6746e-17
0.75 1 3.68187e-17
0.76 1 3.6746e-17
0.77 1 3.65284e-17
0.78 1 3.61665e-17
0.79 1 3.5662e-17
0.8 1 3.50167e-17
0.81 1 3.42332e-17
0.82 1 3.33146e-17
0.83 1 3.22645e-17
0.84 1 3.10871e-17
0.85 1 2.9787e-17
0.86 1 2.83693e-17
0.87 1 2.68397e-17
0.88 1 2.52041e-17
0.89 1 2.34691e-17
0.9 1 2.16415e-17
0.91 1 1.97284e-17
0.92 1 1.77375e-17
0.93 1 1.56766e-17
0.94 1 1.35539e-17
0.95 1 1.13776e-17
0.96 1 9.15644e-18
0.97 1 6.89914e-18
0.98 1 4.61461e-18
0.99 1 2.31187e-18
1 1 9.01798e-33
0 0.99 -0
0.01 0.99 -0.000592674
0.02 0.99 -0.00118301
0.03 0.99 -0.00176867
0.04 0.99 -0.00234736
0.05 0.99 -0.00291678
0.06 0.99 -0.00347469
0.07 0.99 -0.00401889
0.08 0.99 -0.00454723
0.09 0.99 -0.00505762
0.1 0.99 -0.00554805
0.11 0.99 -0.00601658
0.12 0.99 -0.00646138
0.13 0.99 -0.00688067
0.14 0.99 -0.0072728
0.15 0.99 -0.00763624
0.16 0.99 -0.00796953
0.17 0.99 -0.00827138
0.18 0.99 -0.00854058
0.19 0.99 -0.00877607
0.2 0.99 -0.00897693
0.21 0.99 -0.00914237
0.22 0.99 -0.00927172
0.23 0.99 -0.00936448
0.24 0.99 -0.00942028
0.25 0.99 -0.00943891
0.26 0.99 -0.00942028
0.27 0.99 -0.00936448
0.28 0.99 -0.00927172
0.29 0.99 -0.00914237
0.3 0.99 -0.00897693
0.31 0.99 -0.00877607
0.32 0.99 -0.00854058
0.33 0.99 -0.00827138
0.34 0.99 -0.00796953
0.35 0.99 -0.00763624
0.36 0.99 -0.0072728
0.37 0.99 -0.00688067
0.38 0.99 -0.00646138
0.39 0.99 -0.00601658
0.4 0.99 -0.00554805
0.41 0.99 -0.00505762
0.42 0.99 -0.00454723
0.43 0.99 -0.00401889
0.44 0.99 -0.00347469
0.45 0.99 -0.00291678
0.46 0.99 -0.00234736
0.47 0.99 -0.00176867
0.48 0.99 -0.00118301
0.49 0.99 -0.000592674
0.5 0.99 -1.15593e-18
0.51 0.99 0.000592674
0.52 0.99 0.00118301
0.53 0.99 0.00176867
0.54 0.99 0.00234736
0.55 0.99 0.00291678
0.56 0.99 0.00347469
0.57 0.99 0.00401889
0.58 0.99 0.00454723
0.59 0.99 0.00505762
0.6 0.99 0.00554805
0.61 0.99 0.00601658
0.62 0.99 0.00646138
0.63 0.99 0.00688067
0.64 0.99 0.0072728
0.65 0.99 0.00763624
0.66 0.99 0.00796953
0.67 0.99 0.00827138
0.68 0.99 0.00854058
0.69 0.99 0.00877607
0.7 0.99 0.00897693
0.71 0.99 0.00914237
0.72 0.99 0.00927172
0.73 0.99 0.00936448
0.74 0.99 0.00942028
0.75 0.99 0.00943891
0.76 0.99 0.00942028
0.77 0.99 0.00936448
0.78 0.99 0.00927172
0.79 0.99 0.00914237
0.8 0.99 0.00897693
0.81 0.99 0.00877607
0.82 0.99 0.00854058
0.83 0.99 0.00827138
0.84 0.99 0.00796953
0.85 0.99 0.00763624
0.86 0.99 0.0072728
0.87 0.99 0.00688067
0.88 0.99 0.00646138
0.89 0.99 0.00601658
0.9 0.99 0.00554805
0.91 0.99 0.00505762
0.92 0.99 0.00454723
0.93 0.99 0.00401889
0.94 0.99 0.00347469
0.95 0.99 0.00291678
0.96 0.99 0.00234736
0.97 0.99 0.00176867
0.98 0.99 0.00118301
0.99 0.99 0.000592674
1 0.99 2.31187e-18
0 0.98 -0
0.01 0.98 -0.00118301
0.02 0.98 -0.00236135
0.03 0.98 -0.00353037
0.04 0.98 -0.00468546
0.05 0.98 -0.00582205
0.06 0.98 -0.00693567
0.07 0.98 -0.00802192
0.08 0.98 -0.00907651
0.09 0.98 -0.0100953
0.1 0.98 -0.0110742
0.11 0.98 -0.0120094
0.12 0.98 -0.0128973
0.13 0.98 -0.0137342
0.14 0.98 -0.0145169
0.15 0.98 -0.0152423
0.16 0.98 -0.0159076
0.17 0.98 -0.0165101
0.18 0.98 -0.0170474
0.19 0.98 -0.0175175
0.2 0.98 -0.0179184
0.21 0.98 -0.0182486
0.22 0.98 -0.0185068
0.23 0.98 -0.018692
0.24 0.98 -0.0188034
0.25 0.98 -0.0188406
0.26 0.98 -0.0188034
0.27 0.98 -0.018692
0.28 0.98 -0.0185068
0.29 0.98 -0.0182486
0.3 0.98 -0.0179184
0.31 0.98 -0.0175175
0.32 0.98 -0.0170474
0.33 0.98 -0.0165101
0.34 0.98 -0.0159076
0.35 0.98 -0.0152423
0.36 0.98 -0.0145169
0.37 0.98 -0.0137342
0.38 0.98 -0.0128973
0.39 0.98 -0.0120094
0.4 0.98 -0.0110742
0.41 0.98 -0.0100953
0.42 0.98 -0.00907651
0.43 0.98 -0.00802192
0.44 0.98 -0.00693567
0.45 0.98 -0.00582205
0.46 0.98 -0.00468546
0.47 0.98 -0.00353037
0.48 0.98 -0.00236135
0.49 0.98 -0.00118301
0.5 0.98 -2.3073e-18
0.51 0.98 0.00118301
0.52 0.98 0.00236135
0.53 0.98 0.00353037
0.54 0.98 0.00468546
0.55 0.98 0.00582205
0.56 0.98 0.00693567
0.57 0.98 0.00802192
0.58 0.98 0.00907651
0.59 0.98 0.0100953
0.6 0.98 0.0110742
0.61 0.98 0.0120094
0.62 0.98 0.0128973
0.63 0.98 0.0137342
0.64 0.98 0.0145169
0.65 0.98 0.0152423
0.66 0.98 0.0159076
0.67 0.98 0.0165101
0.68 0.98 0.0170474
0.69 0.98 0.0175175
0.7 0.98 0.0179184
0.71 0.98 0.0182486
0.72 0.98 0.0185068
0.73 0.98 0.018692
0.74 0.98 0.0188034
0.75 0.98 0.0188406
0.76 0.98 0.0188034
0.77 0.98 0.018692
0.78 0.98 0.0185068
0.79 0.98 0.0182486
0.8 0.98 0.0179184
0.81 0.98 0.0175175
0.82 0.98 0.0170474
0.83 0.98 0.0165101
0.84 0.98 0.0159076
0.85 0.98 0.0152423
0.86 0.98 0.0145169
0.87 0.98 0.0137342
0.88 0.98 0.0128973
0.89 0.98 0.0120094
0.9 0.98 0.0110742
0.91 0.98 0.0100953
0.92 0.98 0.00907651
0.93 0.98 0.00802192
0.94 0.98 0.00693567
0.95 0.98 0.00582205
0.96 0.98 0.00468546
0.97 0.98 0.00353037
0.98 0.98 0.00236135
0.99 0.98 0.00118301
1 0.98 4.61461e-18
0 0.97 -0
0.01 0.97 -0.00176867
0.02 0.97 -0.00353037
