0 1 -0
0.01 1 -1.31327e-17
0.02 1 -2.62136e-17
0.03 1 -3.9191e-17
0.04 1 -5.20137e-17
0.05 1 -6.46312e-17
0.06 1 -7.69936e-17
0.07 1 -8.90521e-17
0.08 1 -1.00759e-16
0.09 1 -1.12069e-16
0.1 1 -1.22936e-16
0.11 1 -1.33318e-16
0.12 1 -1.43174e-16
0.13 1 -1.52464e-16
0.14 1 -1.61154e-16
0.15 1 -1.69207e-16
0.16 1 -1.76592e-16
0.17 1 -1.8328e-16
0.18 1 -1.89245e-16
0.19 1 -1.94464e-16
0.2 1 -1.98914e-16
0.21 1 -2.0258e-16
0.22 1 -2.05446e-16
0.23 1 -2.07502e-16
0.24 1 -2.08738e-16
0.25 1 -2.09151e-16
0.26 1 -2.08738e-16
0.27 1 -2.07502e-16
0.28 1 -2.05446e-16
0.29 1 -2.0258e-16
0.3 1 -1.98914e-16
0.31 1 -1.94464e-16
0.32 1 -1.89245e-16
0.33 1 -1.8328e-16
0.34 1 -1.76592e-16
0.35 1 -1.69207e-16
0.36 1 -1.61154e-16
0.37 1 -1.52464e-16
0.38 1 -1.43174e-16
0.39 1 -1.33318e-16
0.4 1 -1.22936e-16
0.41 1 -1.12069e-16
0.42 1 -1.00759e-16
0.43 1 -8.90521e-17
0.44 1 -7.69936e-17
0.45 1 -6.46312e-17
0.46 1 -5.20137e-17
0.47 1 -3.9191e-17
0.48 1 -2.62136e-17
0.49 1 -1.31327e-17
0.5 1 -2.56136e-32
0.51 1 1.31327e-17
0.52 1 2.62136e-17
0.53 1 3.9191e-17
0.54 1 5.20137e-17
0.55 1 6.46312e-17
0.56 1 7.69936e-17
0.57 1 8.90521e-17
0.58 1 1.00759e-16
0.59 1 1.12069e-16
0.6 1 1.22936e-16
0.61 1 1.33318e-16
0.62 1 1.43174e-16
0.63 1 1.52464e-16
0.64 1 1.61154e-16
0.65 1 1.69207e-16
0.66 1 1.76592e-16
0.67 1 1.8328e-16
0.68 1 1.89245e-16
0.69 1 1.94464e-16
0.7 1 1.98914e-16
0.71 1 2.0258e-16
0.72 1 2.05446e-16
0.73 1 2.07502e-16
0.74 1 2.08738e-16
0.75 1 2.09151e-16
0.76 1 2.08738e-16
0.77 1 2.07502e-16
0.78 1 2.05446e-16
0.79 1 2.0258e-16
0.8 1 1.98914e-16
0.81 1 1.94464e-16
0.82 1 1.89245e-16
0.83 1 1.8328e-16
0.84 1 1.76592e-16
0.85 1 1.69207e-16
0.86 1 1.61154e-16
0.87 1 1.52464e-16
0.88 1 1.43174e-16
0.89 1 1.33318e-16
0.9 1 1.22936e-16
0.91 1 1.12069e-16
0.92 1 1.00759e-16
0.93 1 8.90521e-17
0.94 1 7.69936e-17
0.95 1 6.46312e-17
0.96 1 5.20137e-17
0.97 1 3.9191e-17
0.98 1 2.62136e-17
0.99 1 1.31327e-17
1 1 5.12272e-32
0 0.99 -0
0.01 0.99 -0.00336672
0.02 0.99 -0.00672015
0.03 0.99 -0.0100471
0.04 0.99 -0.0133343
0.05 0.99 -0.016569
0.06 0.99 -0.0197382
0.07 0.99 -0.0228296
0.08 0.99 -0.0258308
0.09 0.99 -0.0287301
0.1 0.99 -0.031516
0.11 0.99 -0.0341776
0.12 0.99 -0.0367043
0.13 0.99 -0.0390861
0.14 0.99 -0.0413136
0.15 0.99 -0.0433781
0.16 0.99 -0.0452714
0.17 0.99 -0.0469861
0.18 0.99 -0.0485153
0.19 0.99 -0.049853
0.2 0.99 -0.050994
0.21 0.99 -0.0519338
0.22 0.99 -0.0526686
0.23 0.99 -0.0531955
0.24 0.99 -0.0535125
0.25 0.99 -0.0536183
0.26 0.99 -0.0535125
0.27 0.99 -0.0531955
0.28 0.99 -0.0526686
0.29 0.99 -0.0519338
0.3 0.99 -0.050994
0.31 0.99 -0.049853
0.32 0.99 -0.0485153
0.33 0.99 -0.0469861
0.34 0.99 -0.0452714
0.35 0.99 -0.0433781
0.36 0.99 -0.0413136
0.37 0.99 -0.0390861
0.38 0.99 -0.0367043
0.39 0.99 -0.0341776
0.4 0.99 -0.031516
0.41 0.99 -0.0287301
0.42 0.99 -0.0258308
0.43 0.99 -0.0228296
0.44 0.99 -0.0197382
0.45 0.99 -0.016569
0.46 0.99 -0.0133343
0.47 0.99 -0.0100471
0.48 0.99 -0.00672015
0.49 0.99 -0.00336672
0.5 0.99 -6.56635e-18
0.51 0.99 0.00336672
0.52 0.99 0.00672015
0.53 0.99 0.0100471
0.54 0.99 0.0133343
0.55 0.99 0.016569
0.56 0.99 0.0197382
0.57 0.99 0.0228296
0.58 0.99 0.0258308
0.59 0.99 0.0287301
0.6 0.99 0.031516
0.61 0.99 0.0341776
0.62 0.99 0.0367043
0.63 0.99 0.0390861
0.64 0.99 0.0413136
0.65 0.99 0.0433781
0.66 0.99 0.0452714
0.67 0.99 0.0469861
0.68 0.99 0.0485153
0.69 0.99 0.049853
0.7 0.99 0.050994
0.71 0.99 0.0519338
0.72 0.99 0.0526686
0.73 0.99 0.0531955
0.74 0.99 0.0535125
0.75 0.99 0.0536183
0.76 0.99 0.0535125
0.77 0.99 0.0531955
0.78 0.99 0.0526686
0.79 0.99 0.0519338
0.8 0.99 0.050994
0.81 0.99 0.049853
0.82 0.99 0.0485153
0.83 0.99 0.0469861
0.84 0.99 0.0452714
0.85 0.99 0.0433781
0.86 0.99 0.0413136
0.87 0.99 0.0390861
0.88 0.99 0.0367043
0.89 0.99 0.0341776
0.9 0.99 0.031516
0.91 0.99 0.0287301
0.92 0.99 0.0258308
0.93 0.99 0.0228296
0.94 0.99 0.0197382
0.95 0.99 0.016569
0.96 0.99 0.0133343
0.97 0.99 0.0100471
0.98 0.99 0.00672015
0.99 0.99 0.00336672
1 0.99 1.31327e-17
0 0.98 -0
0.01 0.98 -0.00672015
0.02 0.98 -0.0134138
0.03 0.98 -0.0200545
0.04 0.98 -0.026616
0.05 0.98 -0.0330725
0.06 0.98 -0.0393985
0.07 0.98 -0.045569
0.08 0.98 -0.0515597
0.09 0.98 -0.0573469
0.1 0.98 -0.0629077
0.11 0.98 -0.0682203
0.12 0.98 -0.0732636
0.13 0.98 -0.0780179
0.14 0.98 -0.0824642
0.15 0.98 -0.086585
0.16 0.98 -0.0903642
0.17 0.98 -0.0937867
0.18 0.98 -0.0968391
0.19 0.98 -0.0995093
0.2 0.98 -0.101787
0.21 0.98 -0.103663
0.22 0.98 -0.105129
0.23 0.98 -0.106181
0.24 0.98 -0.106814
0.25 0.98 -0.107025
0.26 0.98 -0.106814
0.27 0.98 -0.106181
0.28 0.98 -0.105129
0.29 0.98 -0.103663
0.3 0.98 -0.101787
0.31 0.98 -0.0995093
0.32 0.98 -0.0968391
0.33 0.98 -0.0937867
0.34 0.98 -0.0903642
0.35 0.98 -0.086585
0.36 0.98 -0.0824642
0.37 0.98 -0.0780179
0.38 0.98 -0.0732636
0.39 0.98 -0.0682203
0.4 0.98 -0.0629077
0.41 0.98 -0.0573469
0.42 0.98 -0.0515597
0.43 0.98 -0.045569
0.44 0.98 -0.0393985
0.45 0.98 -0.0330725
0.46 0.98 -0.026616
0.47 0.98 -0.0200545
0.48 0.98 -0.0134138
0.49 0.98 -0.00672015
0.5 0.98 -1.31068e-17
0.51 0.98 0.00672015
0.52 0.98 0.0134138
0.53 0.98 0.0200545
0.54 0.98 0.026616
0.55 0.98 0.0330725
0.56 0.98 0.0393985
0.57 0.98 0.045569
0.58 0.98 0.0515597
0.59 0.98 0.0573469
0.6 0.98 0.0629077
0.61 0.98 0.0682203
0.62 0.98 0.0732636
0.63 0.98 0.0780179
0.64 0.98 0.0824642
0.65 0.98 0.086585
0.66 0.98 0.0903642
0.67 0.98 0.0937867
0.68 0.98 0.0968391
0.69 0.98 0.0995093
0.7 0.98 0.101787
0.71 0.98 0.103663
0.72 0.98 0.105129
0.73 0.98 0.106181
0.74 0.98 0.106814
0.75 0.98 0.107025
0.76 0.98 0.106814
0.77 0.98 0.106181
0.78 0.98 0.105129
0.79 0.98 0.103663
0.8 0.98 0.101787
0.81 0.98 0.0995093
0.82 0.98 0.0968391
0.83 0.98 0.0937867
0.84 0.98 0.0903642
0.85 0.98 0.086585
0.86 0.98 0.0824642
0.87 0.98 0.0780179
0.88 0.98 0.0732636
0.89 0.98 0.0682203
0.9 0.98 0.0629077
0.91 0.98 0.0573469
0.92 0.98 0.0515597
0.93 0.98 0.045569
0.94 0.98 0.0393985
0.95 0.98 0.0330725
0.96 0.98 0.026616
0.97 0.98 0.0200545
0.98 0.98 0.0134138
0.99 0.98 0.00672015
1 0.98 2.62136e-17
0 0.97 -0
0.01 0.97 -0.0100471
0.02 0.97 -0.0200545
0.03 0.97 -0.0299828
0.04 0.97 -0.0397927
0.05 0.97 -0.0494456
0.06 0.97 -0.0589034
0.07 0.97 -0.0681286
0.08 0.97 -0.0770851
0.09 0.97 -0.0857373
0.1 0.97 -0.0940511
0.11 0.97 -0.101994
0.12 0.97 -0.109534
0.13 0.97 -0.116642
0.14 0.97 -0.123289
0.15 0.97 -0.12945
0.16 0.97 -0.1351
0.17 0.97 -0.140217
0.18 0.97 -0.144781
0.19 0.97 -0.148773
0.2 0.97 -0.152178
0.21 0.97 -0.154982
0.22 0.97 -0.157175
0.23 0.97 -0.158748
0.24 0.97 -0.159694
0.25 0.97 -0.160009
0.26 0.97 -0.159694
0.27 0.97 -0.158748
0.28 0.97 -0.157175
0.29 0.97 -0.154982
0.3 0.97 -0.152178
0.31 0.97 -0.148773
0.32 0.97 -0.144781
0.33 0.97 -0.140217
0.34 0.97 -0.1351
0.35 0.97 -0.12945
0.36 0.97 -0.123289
0.37 0.97 -0.116642
0.38 0.97 -0.109534
0.39 0.97 -0.101994
0.4 0.97 -0.0940511
0.41 0.97 -0.0857373
0.42 0.97 -0.0770851
0.43 0.97 -0.0681286
0.44 0.97 -0.0589034
0.45 0.97 -0.0494456
0.46 0.97 -0.0397927
0.47 0.97 -0.0299828
0.48 0.97 -0.0200545
0.49 0.97 -0.0100471
0.5 0.97 -1.95955e-17
0.51 0.97 0.0100471
0.52 0.97 0.0200545
